identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,pictogrammes_libelleCategorie,nro_paginas,page,images_3,images_4,images_5,pictogrammes_0
36655,8410436343404,500.0,Sonasol,Spray casa de banho brilhante,Embalagem de 500 ml,1.99,3.98,500,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE1ABE94258D954A0B137F0F858C6881.jpg,,,1000 Artigos,17,3,,,,
36657,5601217132673,500.0,Cillitbang,Spray lixívia e higiene,Garrafa de 500 ml,2.49,4.98,500,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B883369E3F8FD2106485DC8F041B61F8.jpg,,,1000 Artigos,17,3,,,,
36909,5604260326051,,PorSi,Fraldas agility T5 de 13 a 18 kg,44 unidades,6.69,6.69,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35F5347888749D5FF884CE0B00621B68.jpg,,,1000 Artigos,17,3,,,,
372,8711200532391,260.0,Calvé,Molho Big Burguer,Embalagem de 260g,1.94,7.46,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A750CF91D157F1A24339167BD14309C2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/122719564EBC4BB4D52F039A6C0EDAF1.jpg,,,17,3,,,,
37761,5604260273638,1000.0,PorSi,Lasanha à bolonhesa,Embalagem de 1 kg,4.99,4.99,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D7D37CD2C2C955E887051D2A74CEAFC.jpg,,,1000 Artigos,17,3,,,,
37900,5601119305007,210.0,Nobre,Salsicha hot dog,Frasco de 250 g,2.39,11.38,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBE67CEBD33E352115BE3A5E4EBF94C8.jpg,,,,17,3,,,,
37989,8410063071206,1000.0,Pescanova,Tiras do mar,Embalagem de 1 kg,7.49,7.49,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97461D5C2795A31BF48BD88908FC2105.jpg,,,Tipo de stockagem,17,3,,,,
37990,8410063036175,1000.0,Pescanova,Caprichos do mar sem glúten,Embalagem de 1 kg,5.99,5.99,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C821049F2FB4EBE63582B0B82BB259C5.jpg,,,Tipo de stockagem,17,3,,,,
40558,5604260301164,220.0,PorSi,"Queijinho morango com drageias,  2 x 110 g",,1.69,7.68,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/939055EF9B8FE9ECC8E1BC97C5579929.jpg,,,1000 Artigos,17,3,,,,
40969,5601151972557,1000.0,Frize,Água com gás sabor a maracujá,"Pack 4x 0,25l",1.99,1.99,1000,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EDA238AFCB0C6D994D4CB4972B7E3C2.jpg,,,1000 Artigos,17,3,,,,
41297,5601050036534,440.0,Danone,"Iogurte oikos pêssego,  4 x 110g",,1.99,4.52,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86E0EE086DC0214DA576A0DB5E10BF28.jpg,,,1000 Artigos,17,3,,,,
41299,5601050036565,440.0,Danone,"Iogurte oikos maracujá,  4 x 110g",,1.99,4.52,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FCB02F5884DDCB459FDF089F080D1348.jpg,,,1000 Artigos,17,3,,,,
41622,5604260304585,5000.0,PorSi,Areia para gatos mineral perfumada,Embalagem de 5 kg,2.59,0.52,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A22F3FF72D9C5B78E2D24E4C52DC8F4E.jpg,,,1000 Artigos,17,3,,,,
4236,3600521519479,400.0,Elvive,Champô color-vive,Embalagem de 400 ml,3.99,9.98,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9488D59592F5790FC0E9B4078309C960.jpg,,,,17,3,,,,
42890,8001841677279,,Dodot,Fralda cueca T7 | +17 kg,Embalagem com 23 unidades,7.98,7.98,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD1B5C08FDBFA6C0333FD58AADF1496E.jpg,,,1000 Artigos,17,3,,,,
43012,5604260307197,300.0,PorSi,Comida húmida para cão de frango,Embalagem de 300 g,0.75,2.5,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E18D56D7EBECE5FA4FFC211D3EDBE796.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,1000 Artigos,17,3,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,
43016,5601164862401,1200.0,Somersby,Sidra de maçã,pack 6 x 0.2 l,4.49,3.74,1200,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91F03EF4C01D719425FE57CCF7BA256B.jpg,,,,17,3,,,,
433,8722700086703,80.0,Knorr,Caldo p/ arroz  8 cubos,Embalagem de 80g,1.49,18.63,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF32635033F7FF74D39FC663DCC13FD6.jpg,,,,17,3,,,,
43649,8710847961236,360.0,Linic,Champô + Condicionador Eficácia Ativa 2 em 1,embalagem de 360 ml,4.94,13.72,360,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8BD170901E1A9C4BDD3261F9E251E1A.jpg,,,,17,3,,,,
44182,3468080109896,100.0,Corine de Farme,1ª água micelar peles sensíveis,Embalagem de 500 ml,4.54,45.4,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60988DE5BA13DE4891143BB944FB8902.jpg,,,,17,3,,,,
44241,5601050036886,120.0,Danone,"Danone twix,  120g",,0.99,8.25,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D274D33ECAD7B0F64CFB61BD15B0072C.jpg,,,,17,3,,,,
448,8722700752943,2000.0,Lipton,Ice tea de manga,Garrafa de 2 l,2.39,1.2,2000,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8A7BBA271F5B46B5DC4031B0621A8E9.jpg,,,,17,3,,,,
44903,5601066200325,1000.0,Nacional,"Farinha Preparada Pão Caseiro, 1kg",,1.94,1.94,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08ECB9AB87C55875910F49FD10DE3510.jpg,,,,17,3,,,,
44936,8711327318373,540.0,Olá,Cornetto clássico,Embalagem de 6 x 90 ml,3.56,6.59,540,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D9DC9138E665052BD487BD925ECAB26.jpg,,,1000 Artigos,17,3,,,,
44977,3600523916856,300.0,Elvive,Condicionador total repair,300 ml,3.99,13.3,300,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9835CC731AB491F262068F6900858FED.jpg,,,,17,3,,,,
45173,6942138916034,,Bestway,Almofada royal,,1.99,1.99,0,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE348B5DD3BC49450D43F207843294D4.jpg,,,,17,3,,,,
4577,4011200115902,100.0,Palmolive,"Creme de barbear, sensitive",Embalagem de 100 ml,2.59,25.9,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62F30DCE8D03C9474F1BE6467A2C08CD.jpg,,,,17,3,,,,
45856,8718951427358,500.0,Palmolive,"Gel de banho memories of nature, summer dreams",Embalagem de 500 ml,2.99,5.98,500,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D6029F902784C79AAB06326C1871CE6.jpg,,,,17,3,,,,
46333,5054563107510,75.0,Sensodyne,Dentífrico sensibilidade e gengivas,Embalagem de 75 ml,3.94,52.53,75,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A004B499C48581E0F2ACB572ECC96FB.jpg,,,,17,3,,,,
46364,8006540213933,1500.0,Fairy,Detergente Líquido p/ Lavar Loiça Jasmim Rosa,"1 Embalagem 1,5L",5.45,3.63,1500,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0847767D3C9A53BBA32C87BDBA59889A.jpg,,,,17,3,,,,
46502,8006540170656,,Dodot,Fraldas Recém Nascido Sensitive | Tamanho 1 - 2 a 5 kg,Embalagem c/ 44 unidades,8.49,8.49,0,,€/Unidade,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E35B70A107153808143ECEBD9006B0F5.jpg,,,,17,3,,,,
46931,8006540026588,1015.0,Fairy,Detergente Liquido P/ Lavar Loiça Ultra Poder Limão,Embalagem de 1015 ml,4.99,4.92,1015,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F643615D2522C79BBB74E49417EB20CC.jpg,,,,17,3,,,,
47691,5000204827712,250.0,Pronto,"Óleo cedro líquido, garrafa de 250 ml",,2.69,10.76,250,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47BAF594AA59875AAC390151097D7C14.jpg,,,,17,3,,,,
48030,7613287495259,1200.0,Felix,Fantastic Seleção de Peixes em Gelatina,Embalagem de 12x100g,5.99,4.99,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D8479CC6C659A75FA2F079AE890F80C.jpg,,,,17,3,,,,
48094,5604260322442,85.0,PorSi Select,Comida húmida gato júnior c/ frango,Embalagem de 85g,0.59,6.94,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/279462757EAF9822921790C3FAA94851.jpg,,,1000 Artigos,17,3,,,,
48281,8718951465756,75.0,Colgate,Pasta de Dentes Original,Embalagem de 75 ml,2.54,33.87,75,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49BB359E9C7607165895D2460C62E204.jpg,,,,17,3,,,,
48766,8722700231998,525.0,Olá,Gelado Calippo Cola,5 x 105 ml,3.24,6.17,525,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7475F9B00EF5AC1331F876F0CEBCF4BC.jpg,,,1000 Artigos,17,3,,,,
48829,3600542202220,400.0,Fructis,Creme de Pentear Caracóis,Embalagem de 400 ml,5.59,13.98,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB959134F7B479D1AFA1095297EA0B9F.jpg,,,,17,3,,,,
48907,5604260320769,,PorSi,Penso diário normal,Embalagem de 64 unidades,1.69,1.69,64,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/160580AB04FA8705A00B47E711994C11.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C20F8AD2FC19771FE6AB1B975D7F3E8C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C20F8AD2FC19771FE6AB1B975D7F3E8C.jpg,1000 Artigos,17,3,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C20F8AD2FC19771FE6AB1B975D7F3E8C.jpg,,,
49085,5604260323555,300.0,PorSi,8 rissóis de camarão,Embalagem de 300g,1.25,4.17,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D126C42EDA26B0D368147D17B093DA22.jpg,,,1000 Artigos,17,3,,,,
49200,8006540618691,,Dodot,Fralda Cueca Extra T5 | 12 a 17 kg,Embalagem c/ 56 un.,13.49,13.49,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD8D7F49647F92E3CC1457459ED8DEC7.jpg,,,1000 Artigos,17,3,,,,
49216,5604260296187,2000.0,PorSi,Gelado baunilha,Embalagem de 2 litros,2.99,1.5,2000,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96BF25F881D0453C8953AE7462FDFDB4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F7476FE04D885EAAD823A3B68E382DF.jpg,,1000 Artigos,17,3,,,,
49222,5604260322619,90.0,PorSi,Saqueta puré de fruta,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4251DEF026D5F1BF3A5A1F6CDA25AD90.jpg,,,1000 Artigos,17,3,,,,
49225,5604260322657,90.0,PorSi,Saqueta puré de fruta,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AD870D1CAD79AE0716C1075F5C158F0.jpg,,,1000 Artigos,17,3,,,,
49239,3600542226301,150.0,Ambre Solaire,Spray Bruma Autobronzeadora,Embalagem de 150 ml,8.39,55.93,150,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C276A7D7F474C88880C0A8FD6FEB717.jpg,,,,17,3,,,,
49352,5202390015885,200.0,Violife,"Preparado Vegan Cheddar Fatiado, 200g",,2.99,14.95,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02FC7B2235CDF716CD3C197FE53E1887.jpg,,,,17,3,,,,
49504,5604260322626,90.0,PorSi,Saqueta puré de fruta pera,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF34005718301CA3FAF65368F399B814.jpg,,,1000 Artigos,17,3,,,,
49767,5601151969106,1000.0,Frize,Água c/ Gás Ananás,pack 4 x 0.25 l,1.99,1.99,1000,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE071A8A9B23805FF5594CF8DCE06CD5.jpg,,,1000 Artigos,17,3,,,,
49775,8445290217240,90.0,Gerber,"Nutrição infantil manga bio, 90g",,0.89,9.89,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33EC3F928021703FAB0D46EB0BAF306B.jpg,,,Produtos Bio,17,3,,,,
49776,7613287342805,125.0,Gerber,"Nutrição infantil bio de maçã, alperce e pêssego, boião de 125g",,1.24,9.92,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AEEE00B1EFBE0BD1DEB529ED8C22A1B.jpg,,,Produtos Bio,17,3,,,,
50296,5604260325030,400.0,Labell Men,Gel Banho Sport Homem,400 ml,1.39,3.48,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E0A4F6EE92F30EAA26D6E5DA881513B.jpg,,,,17,3,,,,
50297,5604260324187,750.0,Labell,Gel Banho Glamour Fresh,Embalagem com 750 ml,1.99,2.65,750,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55308F0EAD95C2E83E0813E3FA5BB338.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB4B4E3B90A4467E5D7685963931E65C.jpg,,,17,3,,,,
50367,5604260326129,300.0,PorSi,8 rissóis de pescada,Embalagem de 300g,1.15,3.83,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66808786B3FF6C3E96EF19274B692EA7.jpg,,,1000 Artigos,17,3,,,,
50411,8720181292866,760.0,Comfort,Intensificador de Perfume Explosão Floral,Garrafa de 760 ml,3.49,4.59,760,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45E79BC0C6D02241A1794807F142C8A9.jpg,,,1000 Artigos,17,3,,,,
5095,5601050026405,300.0,Danone,"Queijinho dadoninho petitdino de morango,  6 x 50 g",,1.99,6.63,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A996A3A25DAAE4625EF7D6D51278644F.jpg,,,,17,3,,,,
5096,5601050026429,300.0,Danonino Danone,"Queijinho danonino petitdino de morango/banana,  6 x 50 g",,1.99,6.63,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA8D1A9125B498992C62B9745CC5DD3D.jpg,,,,17,3,,,,
51113,8720181262784,500.0,Cif,"Limpa Casa Banho Spray Higiene c/ Lixívia, 500 ml",,1.99,3.98,500,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/269947C1E7ED82654B4A41635C3A67E7.jpg,,,,17,4,,,,
5119,5601066200073,1000.0,Nacional,Farinha p/ bolos extra fina,Embalagem de 1 kg,1.09,1.09,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B9B49E51908C76AC70076ED3709B8D2.jpg,,,,17,4,,,,
51504,8006540346976,200.0,Pantene,Espuma Caracóis Perfeitos,Embalagem de 200 ml,3.99,19.95,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25BB7B1758CE71AF8E488B2CC7F521DF.jpg,,,,17,4,,,,
51575,5604260326044,,PorSi,Fraldas para bebé agilidade T4 9-15kg,50 unidades,6.69,6.69,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A25E4A3651A040A2058DC5D78463847.jpg,,,1000 Artigos,17,4,,,,
51608,8006540830918,820.0,Fairy,Detergente Líquido p/ Lavar Loiça Limão,Embalagem de 820 ml,3.99,4.87,820,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDD75E1F920483183B5B596FDD6DA991.jpg,,,,17,4,,,,
51683,5604260326976,500.0,Labell,Champô 5 plantas cabelos normais,Embalagem de 500 ml,2.79,5.58,500,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/751043CEDFD6037E97E2AC818C9CA692.jpg,,,,17,4,,,,
51687,5604260325108,400.0,Labell,Loção corporal Reparação Nutritiva,400 ml,1.89,4.73,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79397B02B7AAEC2A1F7C3110FE5FAAA9.jpg,,,,17,4,,,,
51751,8720181338502,435.0,Cif,"Spray remove bolores, 435 ml",,2.49,5.72,435,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/380C503403FDBF9BBCD37132FDE8F56E.jpg,,,,17,4,,,,
51927,4005900911537,270.0,Nivea Sun,Protetor Solar Kids Protect & Care FP50+,Garrafa de 270 ml,12.59,46.63,270,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9BBC6CA36143C3EB2B9B2E1200AF6EC6.jpg,,,,17,4,,,,
52221,8720181370427,,Surf,Detergente Máquina de Roupa Coco,45 cápsulas,8.99,8.99,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B89060F66F34B8E1C79FE5068E94C801.jpg,,,1000 Artigos,17,4,,,,
52302,3600542512428,400.0,Garnier,Champô Ultra Suave Carvão,Embalagem de 400ml,3.79,9.48,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8126B6DDAA84D0A1234F6E7D42BC7B29.jpg,,,Produtos Bio,17,4,,,,
5243,5601151170755,410.0,Compal,Feijão preto,Lata de 410 ml,1.09,2.66,410,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/148292276E212E85BD820FA0193628A4.jpg,,,,17,4,,,,
52883,8719200267824,1000.0,Planta,"Creme Vegetal para Barrar Original, 1 kg",,4.79,4.79,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBB4812E883E0A943660F7C5BD667E18.jpg,,,,17,4,,,,
52893,8720182632258,3780.0,Surf,"Detergente Líquido Máquina de Roupa Tropical, 84 Doses",,9.99,2.64,3780,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAA92D4FBECE6F1387F408E79BA0989D.jpg,,,1000 Artigos,17,4,,,,
52897,8720181392917,1332.0,Comfort,"Amaciador Concentrado Essência Pure, 74 Doses",,3.49,2.62,1332,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C81AB307354BD851AD24288672BBAB9.jpg,,,1000 Artigos,17,4,,,,
52941,8720181386510,2700.0,Skip,"Detergente Líquido Máquina de Roupa Sabão Natural, 60 Doses",,7.99,2.96,2700,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F78D7BA1CEEC1BA7836B80E309E4D243.jpg,,,1000 Artigos,17,4,,,,
52942,8720181385070,2520.0,Skip,"Detergente Líquido Máquina de Roupa Cores, 56 Doses",,9.99,3.96,2520,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,,,1000 Artigos,17,4,,,,
52945,8410500008727,400.0,Danone,"Iogurte Danonino Petit Morango, 4 x 100g",,2.39,5.98,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F4489E1D7EF42149F7DDCD17A5A4E27.jpg,,,,17,4,,,,
5295,5601174101002,750.0,B.S.E.,Vinho Branco de Terras do Sado,Garrafa de 750 ml,3.49,4.65,750,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC3426A4EEA67C3901BA554EFF091471.jpg,,,,17,4,,,,
53044,8720181368769,4320.0,Omo,"Detergente Roupa Máquina Líquido, 96 doses",,8.99,2.08,4320,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2FAC3B0E03EB13AA8A18297FAA079D90.jpg,,,1000 Artigos,17,4,,,,
