identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,images_3,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_0,images_4,images_5
1304,5601151860755,410.0,Compal,Feijão frade,Lata de 410 ml,1.09,2.66,410,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/066688CD8BF0590497712193ADD4FE5F.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
15889,5000116112180,208.0,Capitão Iglo,10 nuggets de frango com cereais integrais,Embalagem de 208 g,2.99,14.38,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33E37BD94FEA9CE794B6269CFF0B46F4.jpg,,,,Tipo de stockagem,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
1604,5601560111196,350.0,Diatosta,Mini tostas de trigo,Embalagem de 350 g,2.14,6.11,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E51BEDC3B21AC22814E793489153A886.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
16040,5608516251029,280.0,Quinta de Jugais,Doce de abóbora c/ noz,Embalagem de 280g,2.39,8.54,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C72E1A6620F24FDD8D0C1D1C351B8129.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
18231,5604260280216,750.0,Selecção de Enófilos,"Vinho DOC Douro, Reserva, Tinto",Garrafa de 0.75 l,2.89,3.85,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4527A682ED5B77F02F5CE90802CDCAF.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
21417,8410136003486,400.0,Pedigree,"Alimento húmido para cão, galinha e cordeiro",Embalagem de 400g,2.45,6.13,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3591685DF3CE8F70C5DF9853F3C50774.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
21577,5602947000713,750.0,Quinta da Pacheca,Vinho rosé doc douro,Garrafa de 750 ml,5.49,7.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D45B80F7C32A9DB753E134BA68365F5A.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
23231,5604260275861,320.0,PorSi,Hambúrgueres de peru,Embalagem de 4x80g,2.99,9.34,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6439A3819299BA9DF534DE502A9852B6.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
23762,5600202948305,750.0,Valleperro,Vinho doc douro reserva tinto,Garrafa de 0.75 l,4.49,5.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1EFDD4503301D6A933720FD863CF389.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
2395,5608516251012,280.0,Quinta de Jugais,Doce de abóbora,Embalagem de 280g,2.39,8.54,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42553823D44D04C0CD8B9270A0D469B7.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
25331,3600542075015,400.0,Garnier,Champô Leite de Coco e Macadâmia,Embalagem com 400 ml,3.79,9.48,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32C336B9D33C06DAFE850C5DF44E7250.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
25338,3600542075350,400.0,Garnier,Condicionador Leite de Coco e Macadâmia,Embalagem de 400 ml,3.79,9.48,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E8E5BE7843BC84D401EC87981F1391B.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
25753,5602445001250,750.0,Encosta das Perdizes,Vinho Branco Regional Alentejano,"Garrafa de 0,75 l",2.69,3.59,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83332249E615CCF8F99CA015A8A324A5.jpg,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
36282,5602016061096,750.0,Cacho Fresco,Vinho branco frisante,Garrafa de 0.75 l,1.64,2.19,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A84D9FCFD5D8797917DBD1BC3DA5748.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
36655,8410436343404,500.0,Sonasol,Spray casa de banho brilhante,Embalagem de 500 ml,1.99,3.98,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE1ABE94258D954A0B137F0F858C6881.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
38648,5449000195906,1000.0,Coca-Cola,Coca-cola zero zero pet tr individual unidad,Garrafa de 1 l,1.25,1.25,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6299E846E54A04F17B4FFF1B9EDF66D2.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
391,8712566173648,70.0,Knorr,"Sopa de cozido, 70g",,1.6,22.86,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0EE5A12F75937ABFCDAF9A5E610D848.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
39539,5607552295387,500.0,Cristal,Vinagre de sidra biológica 5%,Garrafa de 500 ml,0.99,1.98,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1CEECEA2256524B647A2B852DC8C733.jpg,,,,Produtos Bio,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
41341,8711327391475,270.0,Olá,Gelado magnum salted caramel & glazed almonds,Embalagem de 3 x 90 ml,5.49,20.33,270,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/584EE4A4EE1BDD1E470C1DA40C6359E1.jpg,,,,Tipo de stockagem,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
41583,5601050036633,440.0,Danone,"Iogurte grego caramelo,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E15B23C5D54AA2C4C2E2125712DAFF29.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
42518,8001841677194,,Dodot,Fralda cueca T5 | 12 a 17 kg,Embalagem com 30 unidades,7.98,7.98,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C651C3D83C903BFECFB80C7D96F998E5.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
43010,5604260307203,300.0,PorSi,Comida húmida para cão de pato,Embalagem de 300 g,0.75,2.5,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E1C3741C6F1C995755C2383F4502A9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,5,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg
46228,7613287530813,300.0,Nestlé,Cereais chocolate,Embalagem de 300g,1.94,6.47,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D92FA1CC67B57C16D004657334608B95.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
46436,5601578131018,750.0,Terras do Demo,Espumante Rosé Bruto,Garrafa de 0.75 l,8.99,11.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6BBA87FB029315E2B70EDC87A45D199D.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
46729,5054563109743,75.0,Sensodyne,Pasta Dentífrica Branqueadora Sensibilidade e Gengivas,Embalagem de 75 ml,3.94,52.53,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF37E4C9030B80291EBCB54013CB3494.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
47145,5601008201120,200.0,Vieira,Sortido Princesa,Embalagem de 200g,2.09,10.45,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64953FEEC58A838CAD361FBDEFD9CD7F.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
47788,5604260325740,330.0,PorSi,6 Salsichas Frescas Chipolatas com Ervas,330 g,4.59,13.91,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F757EBD60368C9DF60B53A7951BEF7CB.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
49258,8718951476271,75.0,Colgate,Pasta de Dentes Gengivas Limpeza Interdentária,Embalagem de 75 ml,3.24,43.2,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7FF1C0096CE044713C2591A9F09FD0E.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
51314,5601066200745,800.0,Nacional,"Farinha de Aveia Integral, 800g",,1.49,1.86,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BFC76A233F08733B13E8A5C8E5BD775.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
51895,8719200253407,225.0,Planta,"Creme Vegetal para Barrar Original, 225g",,1.7,7.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34875B4CFAEFB89404E5C1F04E47EB55.jpg,,,,1000 Artigos,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
52883,8719200267824,1000.0,Planta,"Creme Vegetal para Barrar Original, 1 kg",,4.79,4.79,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBB4812E883E0A943660F7C5BD667E18.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
52941,8720181386510,2700.0,Skip,"Detergente Líquido Máquina de Roupa Sabão Natural, 60 Doses",,7.99,2.96,2700,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F78D7BA1CEEC1BA7836B80E309E4D243.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
544,3228881083326,30.0,Lipton,20 saquetas chá noite tranquila,Embalagem de 30g,2.09,69.67,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B6373E8CCC5E41A695E3EDADC8DBB53.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
5836,5604260101122,750.0,Selecção de Enófilos,Vinho Verde DOC Alvarinho |Branco,Garrafa de 0.75 l,3.39,4.52,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8122777F3686AB86C540BA2319544139.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
8487,5601096401303,750.0,Aveleda,Vinho maduro branco minho alvarinho,Garrafa de 0.75 l,4.69,6.25,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5584288B4D3CB005FE87B35856EF89A7.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
9241,5603016000788,750.0,Adega de Pegões,Vinho branco regional península de setúbal,Garrafa de 750 ml,1.59,2.12,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9228EB47277BD4705321A002DCD34986.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
15997,5601001003769,200.0,Nescafé,Café solúvel clássico,Embalagem de 200g,6.74,33.7,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD7727DB415CF8C2EED3E262EA39C260.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
18535,5601066400947,180.0,Nacional,Bolacha shortcake chocolate,Embalagem de 180g,1.24,6.89,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/754864DD20A4E61DA2C651C2F705265E.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
20100,5601010131279,120.0,Ramirez,Atum ao natural,Embalagem de 120g,1.19,9.92,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/539B136F387B16A0754FB9CB2659CDDC.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
21310,5601012004786,750.0,Sossego,Vinho regional alentejano tinto,Garrafa de 750 ml,3.79,5.05,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75DA6126A97C74653CCE2ADA9B75EE2B.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
23653,5600202948299,750.0,Valleperro,Vinho doc douro tinto,Garrafa de 750 ml,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96071F1855B46F6FE1381F81A425A749.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
2500,7613033129025,250.0,Cerelac,Papa infantil não láctea bolacha maria +6 meses,Embalagem de 250g,2.39,9.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A288A774960D901AD4DC15008F92E64.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
25068,8715700423852,560.0,Heinz,Ketchup menos sal e açucares,Embalagem de 560g,3.24,5.79,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C41C8F6C6A3C98B2482AE883777B51B.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
2508,7613033279430,2000.0,Friskies,Ração para gato adulto com atum e legumes selecionados,Embalagem de 2 kg,6.74,3.37,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9ECB1AE4DF1EE59C9104A4A423144922.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
25812,8426617013455,90.0,Haribo,Gomas starmix,Embalagem de 90g,1.04,11.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6069DF2B2FD88763E78D26B941394462.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
26476,5601252115105,250.0,Gallo,Vinagre balsâmico de modena gourmet,Garrafa de 250 ml,2.31,9.24,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13194F8798F147A6A089D1E0D94D03CC.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
2723,8410031944839,70.0,Chupa Chups,Chupa sortidos s/ açúcar,Embalagem de 70g,2.54,36.29,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67980CE751DDC4BA0081AF7E6B5D1A54.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
28062,5603722516764,150.0,Castelões,"Queijo sem lactose fatiado, 150g",,1.79,11.93,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F601B42C74F0F85211A2BAC0672F8FD.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
30099,5604260282883,750.0,Selecção de Enófilos,Vinho Branco Leve Região de Lisboa,Garrafa de 0.75 l,1.39,1.85,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA5892BD2833DF328710A73C14A0F828.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
30500,5604260282944,750.0,Selecção de Enófilos,"Vinho Tinto Regional Península de Setúbal, 750 ml",,1.69,2.25,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D974D5F5C2DADA154FEBEF710086CEE.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
30854,8436048961515,185.0,Artiach,Dinos cookienss 185g                 *10,Embalagem de 190g,1.84,9.95,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E418A1D24BD1237E3139DA658208B51D.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,5,,,
32391,5601217131317,,Woolite,Detergente Máquina Roupa Liquido Lãs e Sedas,Embalagem de 25 Doses,3.99,3.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE0D1CB71481296016D84D5B5038EC43.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
32542,5609060007087,200.0,Delta,Café solúvel + cereais,Embalagem de 200 g,3.49,17.45,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71017D6AD31C4FAB5A8BF8D255A8BF79.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
34367,8410022000063,188.0,Donuts,4 donuts bombom,Embalagem de 188 g,2.19,11.65,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CB64B4A336FCB9A509F3CF43640E631.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
34373,7622210495716,187.0,Prince,Bolacha mini stars chocolate leite,Embalagem de 187 g,2.09,11.18,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85550DCEDB34E4ED87C56697D2F29020.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
35462,8410500023652,300.0,Yopro,"Iogurte liquido proteína yopro morango/framboesa, 300 g",,1.99,6.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EC735F7DD0AFCA7D894FC734C5CF29F.jpg,,,,1000 Artigos,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
35558,5601151973721,3500.0,Pepsi,Refrigerante com gás,Pack de 2 x 1.75 l,3.1,0.89,3500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4591303E8886D5226C017EC0EFBDEC41.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
372,8711200532391,260.0,Calvé,Molho Big Burguer,Embalagem de 260g,1.94,7.46,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A750CF91D157F1A24339167BD14309C2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/122719564EBC4BB4D52F039A6C0EDAF1.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
37723,5601578111010,750.0,Terras do Demo,Espumante Bruto Branco,"Garrafa de 0,75L",8.99,11.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3D67897F2B14BCB0CB9E3CEF482EED7.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
392,8712566173860,70.0,Knorr,Canja c/ aletria,Embalagem de 70g,1.6,22.86,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97E00E32BCAF3594A1D59DEF0C0A64C0.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
393,8712566173945,70.0,Knorr,Creme marisco,Embalagem de 70g,1.6,22.86,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AC7DB72DD40FCC73A38BA936E17E369.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
41901,7613037677591,250.0,Cerelac,Farinha láctea menos 40% açúcar,Embalagem de 250g,2.24,8.96,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/687BCC1B8BE836CF748B8DD683218C66.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
42187,5604260308835,15000.0,PorSi,"Ração seca para cão adulto atividade normal, 15 kg",,14.99,1.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4C11D2B05901A4141D16924CD9690AE.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
432,8722700084952,63.0,Knorr,Sopa de legumes,Embalagem de 60g,1.6,25.4,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDD0F7AF267061F5F2B16720B17C4635.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
44048,5054563101846,75.0,Sensodyne,Dentífrico branqueador,Embalagem de 75 ml,2.99,39.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B21500470D8763BB41FDC49C18F3355.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
44736,5601119354296,220.0,Nobre,Fiambre da perna extra fatias finas,Embalagem de 220g,3.29,14.95,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A78050C7BB155B5DB1353AC09A55C6E3.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
44990,7322541026848,,Colhogar,"Rolo Cozinha Triplo Paratodo XXL, 2 rolos",,2.9,2.9,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD2F06EF407C935270B6B06470315261.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EFB623CBF091E7B25484E554BB042B0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D25ABA2FCB50C61A20036B045DB81E5B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA1A8518060E22F3B0A34FCE764F40DD.jpg,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
45032,5054563098795,75.0,Sensodyne,Pasta dentífrica repair&protect,Embalagem de 75 ml,3.49,46.53,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1971DE24C5C4B21970E17F4B9857FD14.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
46737,4005900388957,150.0,Nivea Men,Desodorizante spray protect & care,150 ml,2.79,18.6,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EA5F22727C42ED9AFDAD1E445389534.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
478,3010470159068,2000.0,Friskies,"Ração para gato adulto com vaca, frango",Embalagem de 2000 g,6.74,3.37,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CBBD29D38867FF759840945E76E088C.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
5135,5601077111023,750.0,Velhotes,Vinho do Porto Tawny," garrafa de 0,75 l",5.49,7.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/448B6FA4CAEF254F2AA659E7E93DABCB.jpg,,,,1000 Artigos,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
5136,5601077122012,750.0,Velhotes,Vinho do Porto Branco,"Garrafa de 0,75 l",5.49,7.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23DA3BAF150EE6D429DA3F988DF859EC.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
51883,5600787049046,400.0,Kombucha,"Bebida Probiótica Biológica, garrafa de 400 ml",,1.79,4.48,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46DCE6BB7E01C0D8FB3EA6DA3C822896.jpg,,,,Produtos Bio,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
51916,5601050037777,160.0,Yopro,"Yopro caramelo machiato,  160g",,0.98,6.13,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1270C0A6586804B87FB971BF20F15493.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
828,5000157073006,150.0,Heinz,Molho de soja,Garrafa de 150 ml,2.64,17.6,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07CA95A6056AF3D3F6F02C6C71A8DC3C.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
8280,5601010111219,130.0,Ramirez,Sardinhas em óleo,Embalagem de 130g,1.04,8.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/708A96E75FA2DD9866B55D784B3683E8.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
8438,5601050033816,620.0,Danone,"Iogurte activia líquido frutos silvestres,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47CDBF026E044A06DA4E05DE9D7A01E4.jpg,,,,1000 Artigos,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
